0,5.62904
1,3.56497
2,7.29067
3,9.98596
4,12.0691
5,9.04332
6,6.4419
7,3.75755
8,8.98979
9,13.2294
10,4.25172
11,2.24064
12,17.9296
13,3.12064
14,3.59369
15,7.42631
16,1.795
17,9.69289
18,5.24701
19,16.9707
20,10.3442
21,2.87499
22,8.12285
23,11.6703
24,6.26476
25,10.5683
26,2.13411
27,5.50441
28,5.79626
29,11.5224
30,5.39795
31,10.9956
32,4.05282
33,5.35601
34,3.24268
35,17.8699
36,7.53106
37,4.85548
38,2.96346
39,7.8919
40,12.9691
41,8.64289
42,7.50087
43,0.659643
44,9.69628
45,5.4715
46,2.36207
47,4.76526
48,14.1256
49,5.59296
50,9.36427
51,10.7564
52,14.0445
53,7.4337
54,7.61505
55,8.49923
56,3.56552
57,4.88795
58,5.0578
59,6.196
60,10.9217
61,2.88445
62,3.52945
63,10.76
64,4.92514
65,0.772305
66,12.8113
67,4.4761
68,8.61978
69,7.56939
70,3.69346
71,11.1564
72,9.48696
73,0.577864
74,6.74537
75,10.3421
76,12.3423
77,1.63099
78,6.35404
79,7.57275
80,5.18508
81,7.62415
82,14.4525
83,5.12561
84,0
85,3.61218
86,5.08229
87,14.5499
88,11.351
89,13.3483
90,15.8432
91,3.60673
92,0.442311
93,7.10784
94,11.36
95,15.1669
96,2.72798
97,3.99302
98,6.9535
99,5.96452
100,13.4182
101,10.6999
102,6.21333
103,0
104,11.8625
105,9.73389
106,6.66265
107,7.76707
108,0
109,13.8996
110,3.21958
111,3.56123
112,11.1598
113,6.75988
114,10.9891
115,5.99373
116,19.2589
117,3.93407
118,0
119,8.90556
120,14.1758
121,9.06594
122,14.5782
123,7.08286
124,2.94016
125,5.26119
126,8.77632
127,12.7305
128,6.7769
129,6.88974
130,9.38084
131,6.38483
132,9.00212
133,7.21975
134,5.79173
135,2.00486
136,5.22813
137,11.78
138,5.63654
139,12.3465
140,9.60945
141,3.31564
142,8.55256
143,11.897
144,11.1315
145,5.04687
146,2.4614
147,2.7675
148,9.97128
149,8.92874
150,3.92977
151,7.55538
152,14.6857
153,8.71502
154,4.37232
155,9.0749
156,9.46868
157,4.14214
158,13.7206
159,7.24152
160,9.23171
161,9.14416
162,5.8469
163,8.64419
164,7.09296
165,13.3002
166,0
167,6.97574
168,2.79701
169,6.53002
170,2.97867
171,2.57106
172,18.6146
173,11.5344
174,5.20322
175,6.93512
176,11.0431
177,0
178,8.46897
179,12.0705
180,2.95091
181,11.8548
182,7.91291
183,8.99084
184,10.324
185,15.8591
186,9.49204
187,4.7807
188,7.85583
189,9.59535
190,7.86112
191,3.19533
192,6.64146
193,0
194,12.3712
195,14.0908
196,0
197,4.54899
198,22.3691
199,4.73061
200,6.53664
201,3.22398
202,7.88772
203,0.463238
204,7.26499
205,9.683
206,0
207,2.45813
208,6.78583
209,11.5636
210,3.77263
211,16.8368
212,3.98055
213,6.42167
214,5.22254
215,6.37933
216,4.10975
217,5.84733
218,4.7741
219,11.917
220,9.79919
221,8.07533
222,4.66444
223,8.65423
224,15.4188
225,1.97319
226,6.14916
227,5.98117
228,6.67494
229,1.05548
230,13.1168
231,3.45483
232,4.33822
233,9.46798
234,6.74517
235,7.04452
236,9.2296
237,9.03446
238,1.78901
239,9.44161
240,6.98177
241,10.5983
242,6.18507
243,8.99087
244,6.5247
245,8.73038
246,2.97277
247,11.6431
248,7.17725
249,0
250,9.37649
251,0
252,4.15414
253,7.20889
254,5.91528
255,9.56522
256,8.89107
257,8.49365
258,7.13782
259,13.3122
260,5.05005
261,10.3977
262,8.0571
263,0
264,4.70748
265,0
266,4.97812
267,7.74695
268,8.70623
269,8.02691
270,12.8629
271,3.62081
272,5.2056
273,3.60055
274,10.8175
275,10.6571
276,2.65286
277,7.33904
278,7.76661
279,8.85443
280,1.76014
281,7.89397
282,3.34682
283,12.476
284,7.13546
285,7.09766
286,13.0172
287,10.8475
288,9.55663
289,5.73893
290,3.37466
291,5.8394
292,3.00626
293,10.5513
294,6.59019
295,11.0775
296,2.75826
297,6.5586
298,7.79555
299,6.03774
300,10.8677
301,7.01482
302,8.55306
303,9.22745
304,8.20346
305,6.74323
306,9.95286
307,4.97026
308,8.55196
309,8.2768
310,4.60324
311,7.51123
312,4.26557
313,10.2833
314,5.04229
315,0
316,3.41654
317,13.1496
318,5.48158
319,5.29531
320,11.7825
321,0.979975
322,5.32939
323,7.60145
324,14.1491
325,6.15435
326,0.966669
327,14.3343
328,9.92
329,10.2908
330,11.6614
331,6.67935
332,10.7108
333,4.75259
334,0.696871
335,7.70588
336,15.2332
337,12.2093
338,6.46039
339,9.43336
340,10.9342
341,8.46434
342,10.7874
343,5.83361
344,3.25101
345,9.04681
346,1.15028
347,15.5927
348,8.16351
349,7.26089
350,6.73187
351,3.42057
352,10.6025
353,10.5373
354,6.15958
355,3.05873
356,1.52295
357,7.60044
358,8.94668
359,9.03441
360,3.23682
361,9.09301
362,8.07999
363,8.07495
364,5.0271
365,18.328
366,3.81445
