0,6.12904
1,4.06497
2,7.79067
3,10.486
4,12.5691
5,9.54332
6,6.9419
7,4.25755
8,9.48979
9,13.7294
10,4.75172
11,2.74064
12,18.4296
13,3.62064
14,4.09369
15,7.92631
16,2.295
17,10.1929
18,5.74701
19,17.4707
20,10.8442
21,3.37499
22,8.62285
23,12.1703
24,6.76476
25,11.0683
26,2.63411
27,6.00441
28,6.29626
29,12.0224
30,5.89795
31,11.4956
32,4.55282
33,5.85601
34,3.74268
35,18.3699
36,8.03106
37,5.35548
38,3.46346
39,8.3919
40,13.4691
41,9.14289
42,8.00087
43,1.15964
44,10.1963
45,5.9715
46,2.86207
47,5.26526
48,14.6256
49,6.09296
50,9.86427
51,11.2564
52,14.5445
53,7.9337
54,8.11505
55,8.99923
56,4.06552
57,5.38795
58,5.5578
59,6.696
60,11.4217
61,3.38445
62,4.02945
63,11.26
64,5.42514
65,1.27231
66,13.3113
67,4.9761
68,9.11978
69,8.06939
70,4.19346
71,11.6564
72,9.98696
73,1.07786
74,7.24537
75,10.8421
76,12.8423
77,2.13099
78,6.85404
79,8.07275
80,5.68508
81,8.12415
82,14.9525
83,5.62561
84,0.100126
85,4.11218
86,5.58229
87,15.0499
88,11.851
89,13.8483
90,16.3432
91,4.10673
92,0.942311
93,7.60784
94,11.86
95,15.6669
96,3.22798
97,4.49302
98,7.4535
99,6.46452
100,13.9182
101,11.1999
102,6.71333
103,0
104,12.3625
105,10.2339
106,7.16265
107,8.26707
108,0
109,14.3996
110,3.71958
111,4.06123
112,11.6598
113,7.25988
114,11.4891
115,6.49373
116,19.7589
117,4.43407
118,0
119,9.40556
120,14.6758
121,9.56594
122,15.0782
123,7.58286
124,3.44016
125,5.76119
126,9.27632
127,13.2305
128,7.2769
129,7.38974
130,9.88084
131,6.88483
132,9.50212
133,7.71975
134,6.29173
135,2.50486
136,5.72813
137,12.28
138,6.13654
139,12.8465
140,10.1094
141,3.81564
142,9.05256
143,12.397
144,11.6315
145,5.54687
146,2.9614
147,3.2675
148,10.4713
149,9.42874
150,4.42977
151,8.05538
152,15.1857
153,9.21502
154,4.87232
155,9.5749
156,9.96868
157,4.64214
158,14.2206
159,7.74152
160,9.73171
161,9.64416
162,6.3469
163,9.14419
164,7.59296
165,13.8002
166,0
167,7.47574
168,3.29701
169,7.03002
170,3.47867
171,3.07106
172,19.1146
173,12.0344
174,5.70322
175,7.43512
176,11.5431
177,0.431033
178,8.96897
179,12.5705
180,3.45091
181,12.3548
182,8.41291
183,9.49084
184,10.824
185,16.3591
186,9.99204
187,5.2807
188,8.35583
189,10.0954
190,8.36112
191,3.69533
192,7.14146
193,0
194,12.8712
195,14.5908
196,0
197,5.04899
198,22.8691
199,5.23061
200,7.03664
201,3.72398
202,8.38772
203,0.963238
204,7.76499
205,10.183
206,0.35787
207,2.95813
208,7.28583
209,12.0636
210,4.27263
211,17.3368
212,4.48055
213,6.92167
214,5.72254
215,6.87933
216,4.60975
217,6.34733
218,5.2741
219,12.417
220,10.2992
221,8.57533
222,5.16444
223,9.15423
224,15.9188
225,2.47319
226,6.64916
227,6.48117
228,7.17494
229,1.55548
230,13.6168
231,3.95483
232,4.83822
233,9.96798
234,7.24517
235,7.54452
236,9.7296
237,9.53446
238,2.28901
239,9.94161
240,7.48177
241,11.0983
242,6.68507
243,9.49087
244,7.0247
245,9.23038
246,3.47277
247,12.1431
248,7.67725
249,0
250,9.87649
251,0
252,4.65414
253,7.70889
254,6.41528
255,10.0652
256,9.39107
257,8.99365
258,7.63782
259,13.8122
260,5.55005
261,10.8977
262,8.5571
263,0
264,5.20748
265,0
266,5.47812
267,8.24695
268,9.20623
269,8.52691
270,13.3629
271,4.12081
272,5.7056
273,4.10055
274,11.3175
275,11.1571
276,3.15286
277,7.83904
278,8.26661
279,9.35443
280,2.26014
281,8.39397
282,3.84682
283,12.976
284,7.63546
285,7.59766
286,13.5172
287,11.3475
288,10.0566
289,6.23893
290,3.87466
291,6.3394
292,3.50626
293,11.0513
294,7.09019
295,11.5775
296,3.25826
297,7.0586
298,8.29555
299,6.53774
300,11.3677
301,7.51482
302,9.05306
303,9.72745
304,8.70346
305,7.24323
306,10.4529
307,5.47026
308,9.05196
309,8.7768
310,5.10324
311,8.01123
312,4.76557
313,10.7833
314,5.54229
315,0
316,3.91654
317,13.6496
318,5.98158
319,5.79531
320,12.2825
321,1.47998
322,5.82939
323,8.10145
324,14.6491
325,6.65435
326,1.46667
327,14.8343
328,10.42
329,10.7908
330,12.1614
331,7.17935
332,11.2108
333,5.25259
334,1.19687
335,8.20588
336,15.7332
337,12.7093
338,6.96039
339,9.93336
340,11.4342
341,8.96434
342,11.2874
343,6.33361
344,3.75101
345,9.54681
346,1.65028
347,16.0927
348,8.66351
349,7.76089
350,7.23187
351,3.92057
352,11.1025
353,11.0373
354,6.65958
